gene_id	gene_short_name	cell_group	marker_score	mean_expression	fraction_expressing	specificity	pseudo_R2	marker_test_p_value	marker_test_q_value	gene_ID	unitpro	up_evalue	cel	cel_evalue	dmel	dmel_evalue	spur_acc	spur_evalue
LOC105345833	guanine deaminase	4	0.312049358371945	6.10953568297093	0.650546021840874	0.479672994523781	0.241498730018939	6.6075815155473e-137	3.53576972962148e-131	guanine deaminase	Q5RAV9.1	1.69e-156	F38E11.3.1	1.41e-12	DhpD-PA	2.42e-114	XP_030855907.1	3.03e-141
LOC105346200	meprin A subunit beta	3	0.24987243392903	1.33243359966556	0.494824016563147	0.504972324634819	0.230298141137997	3.33853382879159e-137	1.78647616005701e-131	meprin A subunit beta	P28825.4	1.2e-23	F09E8.6.1	3.29e-19	CG10280-PA	4.2e-17	XP_030831507.1	7e-22
LOC105343372	uncharacterized LOC105343372	5	0.215245789307348	2.95301863870992	0.74216380182002	0.290024639816032	0.207213644984447	3.39160047484575e-105	1.81487254689376e-99	uncharacterized LOC105343372	A6NHZ5.3	1.32e-05	F43C1.1.1	4.4	Cont-PA	0.46	XP_030839874.1	0.005
LOC105319795	plastin-3	10	0.235292158293034	22.859195672022	0.958823529411765	0.245396729508073	0.306862630372609	2.82548009254926e-60	1.51193700136385e-54	plastin-3	Q63598.2	0	Y104H12BR.1a.1	7.08e-149	Fim-PA	0	XP_030848715.1	0
LOC105328827	tetraspanin-18	12	0.55923927752708	4.95725719607787	0.84375	0.662802106698761	0.577175366636262	6.62128561216054e-36	3.543102901352e-30	tetraspanin-18	Q75B43.1	0.68	F15H10.7.1	1.37e-62	CG16854-PC	4.58e-77	XP_030836467.1	2.09e-15
LOC105319724	RAD51-associated protein 1	8	0.192972808389833	2.55368268895318	0.679245283018868	0.284098856796143	0.159358973144673	3.87086385616236e-46	2.07133021634333e-40	RAD51-associated protein 1	Q96B01.1	0.001	F52D2.4.1	1.2	""		XP_011675936.2	0.055
LOC105343207	uncharacterized LOC105343207	12	0.725563963112812	11.767919580647	0.9375	0.773934893987	0.78740637655779	2.01778723833795e-48	1.07973409353254e-42	uncharacterized LOC105343207	Q9GL77.1	1.6	R02E4.2.1	0.000879	tok-PC	0.19	XP_030830839.1	1.51e-05
LOC105341915	uncharacterized LOC105341915_ncRNA	9	0.558912525864573	5.43709307110146	0.953068592057762	0.586434733577601	0.67397772014678	1.91261566240875e-177	1.02345594188022e-171	uncharacterized LOC105341915_ncRNA	""		""		""		""	
LOC105330097	phosphatidylcholine transfer protein	11	0.485034829605148	14.1733263469749	0.914893617021277	0.530154348638185	0.563800647198877	3.63056012438419e-46	1.94274176703898e-40	phosphatidylcholine transfer protein	P53809.2	2.32e-81	C06H2.2.1	6.23e-15	CG6565-PC	8.73e-20	XP_783897.2	2.82e-86
LOC105341544	one cut domain family member 2	4	0.179254638293997	3.87341225390263	0.637285491419657	0.281278392035378	0.134858155636666	9.52033157586436e-77	5.09440558889763e-71	one cut domain family member 2	O95948.2	1.47e-102	C17H12.9.1	1.5e-73	onecut-PB	1.02e-82	XP_030849030.1	2.32e-95
LOC105341544	one cut domain family member 2	7	0.322734632415379	6.22290556084797	0.797297297297297	0.404785810148102	0.332105157719723	3.9833748320827e-103	2.13153573964611e-97	one cut domain family member 2	O95948.2	1.47e-102	C17H12.9.1	1.5e-73	onecut-PB	1.02e-82	XP_030849030.1	2.32e-95
LOC105341857	APOBEC1 complementation factor	3	0.385027886882728	3.79318758841041	0.884057971014493	0.435523347457512	0.512625740629161	1.24881544940451e-308	1.4584745272183e-303	APOBEC1 complementation factor	Q9NQ94.1	0	F58D5.1a.2	1.52e-82	Syp-PC	2.21e-105	XP_781163.3	1.82e-162
LOC105322112	uncharacterized LOC105322112	12	0.547267592154027	7.52425470363478	0.90625	0.603881480997547	0.590614423599164	1.05034376672686e-36	5.62047352325676e-31	uncharacterized LOC105322112	Q9W0A0.3	0.000519	F16B12.2.1	0.054	drpr-PF	5.32e-05	XP_030829160.1	1.56e-06
LOC105347382	uncharacterized LOC105347382_ncRNA	1	0.34673192967909	21.858411839963	0.476181438603151	0.72815087185298	0.118271136073155	2.39645505352097e-108	1.2823622707795e-102	uncharacterized LOC105347382_ncRNA	""		""		""		""	
LOC105347381	uncharacterized LOC105347381	1	0.603457645964072	210.832450977889	0.900550389068134	0.670098701071591	0.199376444768724	6.26978514213818e-183	3.35501218783928e-177	uncharacterized LOC105347381	P00625.2	0.89	F45C12.2.1	3	""		XP_795812.2	0.078
LOC105347378	uncharacterized LOC105347378	1	0.54347271698928	104.858260712832	0.830138546213703	0.654677125243831	0.193398194044841	2.18929498586913e-177	1.17150926129846e-171	uncharacterized LOC105347378	Q6BMF6.2	1.8	Y102A5B.2b.1	1.8	""		XP_003725656.2	4
LOC105318482	MDS1 and EVI1 complex locus protein EVI1-A	2	0.142106108792231	2.49838397219274	0.746353836398225	0.190400453326549	0.11024977701781	4.06371544618508e-112	2.1745266449772e-106	MDS1 and EVI1 complex locus protein EVI1-A	Q96SE7.2	2.19e-17	ZK337.2.1	1.36e-12	Phs-PA	4.54e-15	NP_999781.1	3.59e-18
LOC105320597	phospholipid phosphatase 3-like	12	0.663887514660909	17.5594829099623	1	0.663887514660909	0.826993986847533	8.82514400753306e-51	4.722405159583e-45	phospholipid phosphatase 3-like	O14495.1	2.74e-33	F53C3.13a.1	1.16e-16	wun-PA	2.65e-24	XP_030848307.1	1.03e-28
LOC105320596	myoneurin	5	0.393846982528017	6.65892328034415	0.79474216380182	0.495565732468459	0.375977834677686	3.07964546036666e-191	1.64794292300588e-185	myoneurin	G5ED84.1	5.04e-08	W02G9.2b.1	3.45e-09	CG15097-PC	0.000183	XP_030836723.1	1.08e-15
LOC105320593	multiple epidermal growth factor-like domains protein 10	9	0.511976533201232	1.26051381928911	0.844765342960289	0.606057691011714	0.615741754656623	5.52134038750713e-162	2.95451341207817e-156	multiple epidermal growth factor-like domains protein 10	A0JM12.1	2.25e-50	Y64G10A.7b.1	7.08e-50	drpr-PE	1.78e-43	XP_030829212.1	4.13e-49
LOC105320586	sodium/hydrogen exchanger 9B2	13	0.410915195923567	2.22539071247775	0.896551724137931	0.458328487760902	0.392513851922719	3.06170381155535e-23	1.63834220319376e-17	sodium/hydrogen exchanger 9B2	Q5BKR2.2	1.36e-113	F41E7.1.1	1.48e-40	Nha1-PB	3.54e-87	XP_030835794.1	3.35e-144
LOC105342897	DNA-binding protein RFX6	6	0.332794579601583	2.63967793834702	0.881401617250674	0.377574278385894	0.560757633623205	1.58798360465074e-174	8.49742730717449e-169	DNA-binding protein RFX6	Q5RJA1.2	0	F33H1.1b.1	2.23e-32	Rfx-PI	3.39e-68	XP_790469.2	0
LOC105325513	translocating chain-associated membrane protein 1-like 1	1	0.309607823963154	18.6204746931756	0.992977794647941	0.311797328834453	0.57765562470695	0	0	translocating chain-associated membrane protein 1-like 1	Q6DED0.1	1.12e-128	C24F3.1a.1	1.21e-96	TRAM-PE	1.09e-91	XP_030829681.1	4.59e-146
LOC105318005	pyridoxal 5'-phosphate synthase subunit SNZERR	4	0.154457289823791	7.89469658870632	0.817472698907956	0.188944890795897	0.0617822774924743	5.92441815447821e-36	3.17020354980652e-30	pyridoxal 5'-phosphate synthase subunit SNZERR	Q8WPW2.2	2.31e-153	""		Jheh1-PA	0.55	XP_030844952.1	0.13
LOC105329972	gastrin/cholecystokinin type B receptor	9	0.535016411813525	1.04940729710442	0.797833935018051	0.670586181322835	0.584612124699268	9.61196701009104e-154	5.1434404428358e-148	gastrin/cholecystokinin type B receptor	P70031.1	2.38e-09	T05A1.1b.1	3.68e-09	CCHa2-R-PB	4.77e-05	XP_030829279.1	3.79e-19
LOC105319435	WD repeat-containing protein 76	8	0.200721116726437	1.39771241649339	0.440251572327044	0.455923679421478	0.176486772740979	6.17522699398216e-51	3.3044133662958e-45	WD repeat-containing protein 76	Q4KLQ5.1	5.08e-120	C36B1.5.1	1.11e-07	Poc1-PA	4.38e-05	XP_030832563.1	7.33e-123
LOC105336160	glucose-induced degradation protein 8 homolog	14	0.162977249064566	3.59410435141791	0.739130434782609	0.220498631087354	0.0676858277446507	0.000164286759701354	1	glucose-induced degradation protein 8 homolog	Q9NWU2.1	2.82e-97	F53E2.1b.1	8.85e-17	Hou-PA	7.36e-70	XP_030831355.1	3.97e-99
LOC105336172	uncharacterized LOC105336172	5	0.270470843055691	2.49141168484243	0.440849342770475	0.613522164637795	0.195445187708356	2.9247692898579e-99	1.56506744515728e-93	uncharacterized LOC105336172	A6LTM7.1	2.2	K08E5.3a.1	4.2	mab-21-PA	0.011	XP_030834105.1	1.3
LOC105317153	uncharacterized LOC105317153	3	0.358537398245159	0.798677568527219	0.538302277432712	0.666052166740045	0.289008432584349	2.11355518386474e-172	1.13098028732749e-166	uncharacterized LOC105317153	O06743.1	0.003	T24A6.20.1	6.2e-12	san-PA	7.6	XP_030849959.1	1.91e-12
LOC105341161	protein FAM234A	3	0.404375330073116	1.26026515113319	0.657004830917875	0.615483039155405	0.391365437697707	1.71488059110568e-234	9.1764632334538e-229	protein FAM234A	A2RU67.1	1.52e-28	F20A1.9.1	6.9	CG6184-PE	1.62e-52	XP_030833671.1	2.44e-56
LOC105342289	ETS-related transcription factor Elf-2	9	0.626490127195515	3.00660398721109	0.924187725631769	0.677881895442022	0.725246457923043	4.19705241863166e-191	2.24587632562915e-185	ETS-related transcription factor Elf-2	Q99607.1	6.42e-09	C42D8.4a.1	1.23e-08	Ets98B-PB	3.17e-09	NP_999699.1	1.56e-09
LOC105344673	serine/threonine-protein phosphatase BSU1	9	0.512037478443752	1.44355456101376	0.794223826714801	0.64470173422236	0.56383474551254	2.97896039233027e-148	1.59406553761906e-142	serine/threonine-protein phosphatase BSU1	Q0WRW8.1	2.32e-18	C13B4.1a.1	1.52e-05	Hcf-PG	8.32e-06	XP_030848354.1	2.77e-12
LOC105334182	fasciclin-1	13	0.339586449189646	1.93282144628677	0.96551724137931	0.351714536660705	0.338809661323912	2.84483391878473e-20	1.52229338861306e-14	fasciclin-1	P10675.1	1.06e-18	F26E4.7a.1	2.26e-18	Fas1-PF	8.65e-17	XP_030855602.1	9.73e-10
LOC105331878	uncharacterized LOC105331878	2	0.1413657260506	2.90295362644745	0.525808497146481	0.268854015897005	0.10825139602974	4.29233593235361e-110	2.29686329608987e-104	uncharacterized LOC105331878	O50580.1	7.4	F10A3.3.1	0.25	CG42264-PB	8.6	XP_030839847.1	2.2
LOC105324617	zinc finger protein 473 homolog	14	0.24198920015344	9.08172207306485	0.956521739130435	0.252988709251323	0.238124052314011	1.53087763608156e-12	8.19184870088329e-07	zinc finger protein 473 homolog	A3KN32.1	1.13e-45	Y55F3AM.14.2	3.71e-34	CG12299-PA	1.85e-41	XP_030833948.1	1.81e-44
LOC105324593	uncharacterized LOC105324593	12	0.73957823769892	11.9596889603121	0.9375	0.788883453545515	0.746587425080993	5.4517773820356e-46	2.91728969134631e-40	uncharacterized LOC105324593	Q5E9J9.1	0.38	K02B12.1.1	3	Atg17-PC	2.9	XP_030834364.1	8.8
LOC105328169	receptor-type tyrosine-protein phosphatase epsilon	9	0.508099612253399	2.85932860169001	0.949458483754513	0.535146739901869	0.698853984083677	4.56975503949871e-184	2.44531247967607e-178	receptor-type tyrosine-protein phosphatase epsilon	Q99M80.2	1.42e-83	C09D8.1c.1	1.62e-66	Ptp99A-PG	3.74e-68	XP_030852089.1	1.38e-87
LOC105326681	U1 small nuclear ribonucleoprotein A	7	0.491020849132834	24.2439136529689	0.883783783783784	0.555589339997396	0.444296417512719	7.02383986697079e-138	3.75851290353501e-132	U1 small nuclear ribonucleoprotein A	Q01617.4	1.24e-62	F46A9.6.3	1.06e-29	cpo-PY	2.21e-60	XP_030828402.1	3.12e-100
LOC105345239	transcription factor 4	5	0.212452757420913	4.80590148181196	0.812942366026289	0.261338031205576	0.191978470486059	1.6333926905174e-97	8.74041495837384e-92	transcription factor 4	P30985.2	1.13e-71	M05B5.5a.1	3.16e-19	da-PC	1.06e-26	XP_030828063.1	9.67e-31
LOC105346824	uncharacterized LOC105346824	6	0.196802078019666	3.61997148435849	0.867924528301887	0.226750220327007	0.24043695577484	4.82260659547455e-75	2.5806153700912e-69	uncharacterized LOC105346824	P08538.3	0.11	C09D1.1k.1	3.7	CG6040-PA	3.32e-06	XP_030849196.1	0.019
LOC105327076	uncharacterized LOC105327076	9	0.537510817166951	0.517069561492362	0.602888086642599	0.891559858414644	0.438592492806002	2.65438147184294e-115	1.42038076063493e-109	uncharacterized LOC105327076	Q9YW29.1	2.4	F08B4.2a.1	4.8	CG3700-PA	3.9	XP_030854178.1	4.2
LOC117687271	uncharacterized LOC117687271_ncRNA	5	0.225024843616867	0.534372930556879	0.267947421638018	0.839809699385212	0.1416231489455	3.2623747210798e-72	1.74572281224757e-66	uncharacterized LOC117687271_ncRNA	""		""		""		""	
LOC117686913	uncharacterized LOC117686913	5	0.23102186126995	0.822409065842852	0.345803842264914	0.668071990631521	0.166974840091871	6.21154748040212e-85	3.32384874914302e-79	uncharacterized LOC117686913	Q8BLN6.2	4.5	K09F6.6.1	0.12	CG15744-PA	5.9	XP_030838496.1	1.5e-30
LOC117688074	uncharacterized LOC117688074	9	0.603687739158466	0.635629826324323	0.671480144404332	0.899040342725242	0.513896601943714	4.39485100156679e-135	2.3517199297464e-129	uncharacterized LOC117688074	Q9YW29.1	2.4	K07F5.6.1	3	CG3700-PA	6.2	XP_030854178.1	4
LOC105346409	uncharacterized LOC105346409_ncRNA	2	0.123697434964852	1.68467363755625	0.520989220038047	0.23742801234125	0.0812663745169364	7.41633107410767e-83	3.96853808840361e-77	uncharacterized LOC105346409_ncRNA	""		""		""		""	
LOC105346409	uncharacterized LOC105346409_ncRNA	7	0.251487811648599	3.27510990261963	0.637837837837838	0.394281738601617	0.225052571735903	3.23050946916627e-70	1.72867146102662e-64	uncharacterized LOC105346409_ncRNA	""		""		""		""	
LOC117688545	integumentary mucin C.1-like	3	0.24931126589131	0.532877515739108	0.388543823326432	0.641655460526657	0.177486228169619	8.65985394821781e-106	4.63395712652294e-100	integumentary mucin C.1-like	Q54G14.2	8.64e-10	F57F4.3.1	0.002	""		XP_030829646.1	1.37e-08
LOC105342498	acidic leucine-rich nuclear phosphoprotein 32 family member A	14	0.198293545678817	23.3598808088412	1	0.198293545678817	0.225437727251234	5.96588503470119e-12	3.19239280914888e-06	acidic leucine-rich nuclear phosphoprotein 32 family member A	Q28XE2.2	1.35e-64	T19H12.2.1	3.91e-25	Mapmodulin-PA	2.84e-52	XP_011672921.1	1.75e-48
LOC105320216	mucin-3A	12	0.511266216045836	4.6443997392542	0.78125	0.654420756538671	0.470123585668343	1.5467733759128e-29	8.27690807637946e-24	mucin-3A	P16884.4	1.21e-18	Y52B11A.7.1	1.74e-08	CG10936-PA	4.28e-05	XP_030855675.1	5.89e-35
LOC105320214	uncharacterized LOC105320214	1	0.407176701281568	6.89987864035491	0.88176124501803	0.461776590411662	0.434055665151741	0	0	uncharacterized LOC105320214	Q501P1.1	0.013	K03H1.5.1	0.025	CG9095-PA	0.007	XP_030845903.1	0.001
LOC105343846	uncharacterized LOC105343846_ncRNA	1	0.345888910685351	5.11726577916404	0.959195293224521	0.360603219311657	0.537636500089699	0	0	uncharacterized LOC105343846_ncRNA	""		""		""		""	
LOC117686903	uncharacterized LOC117686903_ncRNA	1	0.326660436828973	3.83498985887164	0.941355095843613	0.347010855171746	0.475301269536314	0	0	uncharacterized LOC117686903_ncRNA	""		""		""		""	
LOC105334159	tight junction protein ZO-1	6	0.247643937508991	4.06540313912092	0.894878706199461	0.276734641011553	0.320120139490761	1.40587219357387e-99	7.52293457758925e-94	tight junction protein ZO-1	O97758.1	6.04e-94	Y105E8A.26d.1	3.06e-74	pyd-PF	1.31e-121	XP_030856029.1	2.9e-81
LOC105323998	neurogenic locus notch homolog protein 1	13	0.364838575530811	8.34214194565833	0.724137931034483	0.503824699542548	0.336095507195751	4.01911755533291e-20	2.15066195679908e-14	neurogenic locus notch homolog protein 1	P10079.2	9.64e-86	F47C12.2.1	1.54e-71	N-PB	5.37e-74	XP_030854981.1	4.83e-92
LOC105334968	uncharacterized LOC105334968	5	0.300636637880656	1.03050262479919	0.378159757330637	0.794999023700452	0.201615114370213	2.26540902456287e-102	1.21223849231579e-96	uncharacterized LOC105334968	Q4V8G0.1	1.2	B0240.2.1	1.1	CG13360-PA	3.9	XP_030834446.1	1.8
LOC105334681	toll-like receptor 7	1	0.369524732904146	1.17362169467912	0.672992977794648	0.549076654729821	0.307275863075701	2.78152741811222e-284	1.4884175736512e-278	toll-like receptor 7	Q7KIN0.1	2.62e-53	C56E6.6.1	1.09e-33	Toll-7-PA	8.67e-45	XP_011684156.2	3.04e-33
LOC105334677	uncharacterized LOC105334677	7	0.388731210769643	1.92691454878773	0.483783783783784	0.803522614440043	0.31320226959031	2.68246179309381e-97	1.43540676517884e-91	uncharacterized LOC105334677	O60320.4	1.41e-05	F43D9.1.1	0.33	CG13921-PB	8.15e-09	XP_001183561.3	8.99e-06
LOC105326722	glycine-rich cell wall structural protein	13	0.440777288050635	5.75547528031557	0.862068965517241	0.511301654138736	0.421616314854586	7.55719364213852e-25	4.04391477545746e-19	glycine-rich cell wall structural protein	Q9QZ04.2	0.000107	Y53H1C.2c.1	2.12e-06	""		XP_030831660.1	0.008
LOC105323913	valine-rich protein-like	13	0.450794204571882	8.82682638916184	1	0.450794204571882	0.465928111753927	2.69941851318308e-27	1.44448044175237e-21	valine-rich protein-like	H2A0K6.1	1.97e-37	B0491.8c.1	0.63	""		XP_030833450.1	0.6
LOC105326721	mantle protein	13	0.453647641673423	9.72327705576231	1	0.453647641673423	0.431587944196601	2.12630423222743e-25	1.13780240509876e-19	mantle protein	P86948.1	3.54e-42	F26A3.8a.1	3.1	CG11970-PB	0.29	XP_030846345.1	2.2
LOC105331756	apolipoprotein D	13	0.358038608117348	2.10044241624977	0.827586206896552	0.432629984808463	0.328383133607112	1.07304005130259e-19	5.74192315772428e-14	apolipoprotein D	P05090.1	1.6e-23	Y48B6A.6a.2	3.8	NLaz-PC	5.14e-25	XP_030842932.1	4.59e-24
LOC105346636	uncharacterized LOC105346636	9	0.559121769087304	0.86889635125624	0.577617328519856	0.967979562732395	0.426243679512009	4.56130557165988e-112	2.44079110183977e-106	uncharacterized LOC105346636	""		H04D03.1.1	0.45	""		XP_030834620.1	0.004
LOC105319410	PE-PGRS family protein PE_PGRS16	13	0.457740204866655	5.06418754090772	1	0.457740204866655	0.405199835419312	6.09737143986982e-24	3.26275223644586e-18	PE-PGRS family protein PE_PGRS16	Q9I7U4.3	5.1	F32A5.1b.1	1.2	CG15040-PA	1.9	XP_030833604.1	2.5
LOC105337929	protein ERGIC-53	1	0.324411301205676	19.2433022917771	0.992028847978744	0.327018011488943	0.589532347169533	0	0	protein ERGIC-53	Q62902.1	7.15e-145	K07A1.8.2	5.29e-120	ergic53-PB	3.96e-145	XP_030828281.1	2.59e-172
LOC105337929	protein ERGIC-53	13	0.271808085566091	15.0847205998756	1	0.271808085566091	0.330690406500719	7.99869833285903e-20	4.28016746749953e-14	protein ERGIC-53	Q62902.1	7.15e-145	K07A1.8.2	5.29e-120	ergic53-PB	3.96e-145	XP_030828281.1	2.59e-172
LOC105335489	tropomyosin_transcript variant 2, mRNA	5	0.322281892833485	26.5630640821933	0.953488372093023	0.338002960776581	0.304761847777458	1.02838131529847e-154	5.50295068866735e-149	tropomyosin_transcript variant 2, mRNA	Q25145.1	1.16e-156	Y105E8B.1a.1	1.13e-99	Tm1-PO	1.31e-76	XP_003726504.1	4.05e-55
LOC105328815	voltage-gated hydrogen channel 1	9	0.57618699186376	2.44002365808094	0.927797833935018	0.621026446483507	0.723612671644593	1.14526133710019e-190	6.12838503573006e-185	voltage-gated hydrogen channel 1	Q5F4C0.1	2.45e-19	C48A7.1b.1	0.004	cac-PP	0.001	XP_030847862.1	9.98e-12
LOC105347538	46 kDa FK506-binding nuclear protein	3	0.276676734483813	16.0327658532034	0.997239475500345	0.277442621638094	0.628874332324352	0	0	46 kDa FK506-binding nuclear protein	P0CP98.1	2.08e-35	Y18D10A.19.1	2.68e-19	Fkbp39-PA	5.58e-32	XP_030832139.1	3.55e-38
LOC105333510	spermatogenesis-associated protein 17	11	0.506506268216983	10.1010266645631	0.957446808510638	0.529017657915516	0.634145294879038	9.71203212092931e-52	5.19698608416624e-46	spermatogenesis-associated protein 17	Q96L03.1	1.05e-80	T05C1.4a.1	0.041	CG18063-PE	5.03e-05	XP_030855284.1	3.57e-127
LOC105327632	deleted in malignant brain tumors 1 protein	13	0.387991554200653	1.87292635266494	0.931034482758621	0.416731669326627	0.382305001661324	1.12204068715656e-22	6.00412948022972e-17	deleted in malignant brain tumors 1 protein	Q9UGM3.2	5.07e-159	C06B8.7.1	1.85e-05	teq-PD	3.81e-20	XP_030853316.1	0
LOC105326272	probable serine/threonine-protein kinase kinX	5	0.349156671725885	2.40543808391166	0.57633973710819	0.605817453222632	0.27755216169617	7.63445839453514e-141	4.08525976258291e-135	probable serine/threonine-protein kinase kinX	O88799.1	0.46	C56G2.1d.1	1.1	CG43233-PA	1.8	XP_030840729.1	2.51e-23
LOC105321527	peptidyl-prolyl cis-trans isomerase B	5	0.537803434776347	17.7709326864213	0.86046511627907	0.625014802577916	0.491109342009262	5.60818499996035e-251	3.00098465895878e-245	peptidyl-prolyl cis-trans isomerase B	P23284.2	6.39e-73	F31C3.1.2	9.46e-69	CG2852-PD	2.29e-68	XP_030829796.1	1.12e-70
LOC105321539	uncharacterized LOC105321539	8	0.63334602411402	7.93571812187449	0.867924528301887	0.729724766913979	0.636806288501669	1.01220172734935e-181	5.41637241918456e-176	uncharacterized LOC105321539	F4HRS2.2	0.59	Y27F2A.7.1	1.3	inaC-PA	0.35	XP_030835572.1	0.5
LOC105335021	sorting nexin-2	8	0.201550374156739	4.26503776699653	0.786163522012579	0.256372075927372	0.157894468449456	9.95017322579597e-46	5.32441729450923e-40	sorting nexin-2	O60749.2	2.36e-168	C05D9.1.2	6.33e-86	Snx1-PA	8.23e-150	XP_030832394.1	1.97e-160
LOC105342396	girdin	6	0.213785581700387	3.78618599897901	0.859838274932615	0.248634642040262	0.272735878287738	5.67391124767458e-85	3.03615529992065e-79	girdin	Q3V6T2.2	0	Y51A2D.15a.1	3.67e-19	Girdin-PA	1.8e-68	XP_030854659.1	0
